INDIVIDUAl_ID,WEEK,STREAM_LABEL,SUM_DURATION_SEC
I-1027948_1,7,BBC1 North West,897
I-1027948_1,9,BBC1 North West,1555
I-1027948_1,10,BBC1 North West,595
I-1027948_1,11,BBC1 North West,8631
I-1027948_1,11,BBC2 England,1916
I-1027967_1,3,BBC2 England,4915
I-1027967_1,5,BBC1 East of England,8396
I-1027967_1,6,BBC1 East of England,10423
I-1027967_1,6,CBeebies - TV,2036
I-1027967_1,9,BBC1 East of England,13496
I-1027967_1,10,BBC1 East of England,25614
I-1027967_1,11,BBC1 East of England,21771
I-1027967_1,11,BBC2 England,1979
I-1027967_1,12,BBC1 East of England,7257
I-1027977_1,1,BBC1 North West,6050
I-1027977_1,1,BBC2 England,4017
I-1027977_1,1,CBeebies - TV,46921
I-1027977_1,3,BBC1 North West,16070
I-1027977_1,3,BBC2 England,6592
I-1027977_1,3,CBeebies - TV,41967
I-1027977_1,4,BBC1 North West,6714
I-1027977_1,4,CBeebies - TV,19951
I-1027977_1,5,BBC1 North West,3956
I-1027977_1,5,BBC2 England,4546
I-1027977_1,5,CBeebies - TV,18641
I-1027977_1,7,BBC1 North West,239
I-1027977_1,7,CBeebies - TV,16966
I-1027977_1,10,BBC1 North West,7916
I-1027977_1,10,BBC2 England,1859
I-1027977_1,10,CBeebies - TV,40580
I-1027984_1,1,BBC News - TV,178
I-1027984_1,1,BBC1 Yorkshire and Lincolnshire,50851
I-1027984_1,1,BBC2 England,13914
I-1027984_1,2,BBC Parliament - TV,16976
I-1027984_1,2,BBC1 Yorkshire and Lincolnshire,83710
I-1027984_1,2,BBC2 England,5996
I-1027984_1,3,BBC News - TV,59
I-1027984_1,3,BBC Parliament - TV,46303
I-1027984_1,3,BBC1 Yorkshire and Lincolnshire,92543
I-1027984_1,3,BBC2 England,19070
I-1027984_1,4,BBC Parliament - TV,10733
I-1027984_1,4,BBC1 Yorkshire and Lincolnshire,89788
I-1027984_1,4,BBC2 England,24645
I-1027984_1,5,BBC Parliament - TV,9289
I-1027984_1,5,BBC1 Yorkshire and Lincolnshire,50972
I-1027984_1,5,BBC2 England,10915
I-1027984_1,6,BBC Parliament - TV,5219
I-1027984_1,6,BBC1 Yorkshire and Lincolnshire,73649
I-1027984_1,6,BBC2 England,18832
I-1027984_1,7,BBC Parliament - TV,2458
I-1027984_1,7,BBC1 Yorkshire and Lincolnshire,45869
I-1027984_1,7,BBC2 England,4737
I-1027984_1,8,BBC Parliament - TV,5936
I-1027984_1,8,BBC1 Yorkshire and Lincolnshire,53605
I-1027984_1,8,BBC2 England,17991
I-1027984_1,9,BBC Parliament - TV,6232
I-1027984_1,9,BBC1 Yorkshire and Lincolnshire,44557
I-1027984_1,9,BBC2 England,7673
I-1027984_1,10,BBC Parliament - TV,10019
I-1027984_1,10,BBC1 Yorkshire and Lincolnshire,42454
I-1027984_1,10,BBC2 England,9947
I-1027984_1,11,BBC Parliament - TV,42527
I-1027984_1,11,BBC1 Yorkshire and Lincolnshire,41966
I-1027984_1,11,BBC2 England,1018
I-1027984_1,12,BBC Parliament - TV,13304
I-1027984_1,12,BBC1 Yorkshire and Lincolnshire,68600
I-1027984_1,12,BBC2 England,13857
I-1028026_1,1,BBC1 North West,4428
I-1028026_1,2,BBC1 North West,5970
I-1028026_1,2,BBC2 England,3345
I-1028026_1,4,BBC News - TV,777
I-1028026_1,4,BBC1 North West,8024
I-1028026_1,5,BBC News - TV,356
I-1028026_1,5,BBC1 North West,3115
I-1028026_1,6,BBC1 North West,534
I-1028026_1,6,BBC2 England,297
I-1028026_1,7,BBC News - TV,178
I-1028026_1,7,BBC1 North West,118
I-1028026_1,7,BBC2 England,833
I-1028026_1,7,BBC4 TV - TV,118
I-1028026_1,8,BBC1 North West,477
I-1028026_1,8,BBC2 England,118
I-1028026_1,9,BBC2 England,778
I-1028026_1,11,BBC News - TV,59
I-1028026_1,11,BBC Parliament - TV,1616
I-1028026_1,11,BBC1 North West,236
I-1028026_1,11,BBC4 TV - TV,2215
I-1028091_1,1,BBC1 London,417
I-1028091_1,3,BBC4 TV - TV,1078
I-1028091_1,4,BBC1 London,118
I-1028091_1,4,BBC4 TV - TV,532
I-1028091_1,5,BBC4 TV - TV,237
I-1028091_1,6,BBC1 London,1138
I-1028091_1,6,BBC4 TV - TV,3779
I-1028091_1,7,BBC1 London,1855
I-1028091_1,7,BBC2 England,118
I-1028091_1,8,BBC1 London,3897
I-1028091_1,8,BBC2 England,236
I-1028091_1,8,BBC4 TV - TV,59
I-1028091_1,11,BBC2 England,837
I-1028091_1,12,BBC1 London,177
I-1028091_1,12,BBC2 England,838
I-1028342_1,4,BBC1 London,1558
I-1028342_1,5,BBC1 London,419
I-1028342_1,7,BBC1 London,4551
I-1028342_1,7,BBC2 England,1138
I-1028342_1,9,BBC1 London,4318
I-1028342_1,10,BBC1 London,2099
I-1028342_1,10,BBC4 TV - TV,118
I-1028342_1,11,BBC1 London,118
I-1028342_1,11,BBC2 England,898
I-1028424_1,3,BBC1 North West,2873
I-1028424_1,6,BBC1 North West,1736
I-1028424_1,8,BBC1 North West,16430
I-1028443_1,2,BBC1 Scotland,59
I-1028443_1,2,BBC2 Scotland,59
I-1028443_1,3,BBC1 Scotland,2215
I-1028443_1,3,CBBC - TV,599
I-1028443_1,4,BBC1 Scotland,59
I-1028443_1,5,BBC1 Scotland,3835
I-1028443_1,6,BBC1 Scotland,236
I-1028443_1,8,BBC1 Scotland,2158
I-1028443_1,8,BBC2 Scotland,118
I-1028443_1,9,BBC1 Scotland,1314
I-1028443_1,10,BBC1 Scotland,358
I-1028443_1,11,BBC1 Scotland,1077
I-1028467_1,1,BBC1 South West,178
I-1028467_1,2,BBC1 South West,5750
I-1028467_1,6,BBC1 South West,7132
I-1028467_1,6,BBC4 TV - TV,59
I-1028467_1,7,BBC Alba - TV,238
I-1028467_1,8,BBC2 England,298
I-1028467_1,9,BBC1 South West,1915
I-1028467_1,10,BBC1 South West,893
I-1028467_1,10,BBC4 TV - TV,359
I-1028467_1,11,BBC1 South West,2218
I-1028467_1,11,BBC2 England,59
I-1028543_1,2,BBC2 England,1259
I-1028543_1,3,BBC2 England,298
I-1028543_1,4,BBC1 Yorkshire and Lincolnshire,12108
I-1028543_1,6,BBC1 Yorkshire and Lincolnshire,59
I-1028543_1,7,BBC Parliament - TV,119
I-1028543_1,7,BBC1 Yorkshire and Lincolnshire,239
I-1028543_1,8,BBC1 Yorkshire and Lincolnshire,599
I-1028543_1,9,BBC Parliament - TV,59
I-1028543_1,11,BBC1 Yorkshire and Lincolnshire,6416
I-1028543_1,11,BBC2 England,59
I-1028556_1,1,BBC1 Midlands East,3291
I-1028556_1,1,BBC2 England,1677
I-1028556_1,2,BBC1 Midlands East,5265
I-1028556_1,3,BBC1 Midlands East,3597
I-1028556_1,4,BBC1 Midlands East,3414
I-1028556_1,5,BBC1 Midlands East,1137
I-1028556_1,6,BBC2 England,2456
I-1028556_1,8,BBC1 Midlands East,4432
I-1028556_1,9,BBC1 Midlands East,1254
I-1028556_1,9,BBC4 TV - TV,118
I-1028556_1,10,BBC1 Midlands East,299
I-1028556_1,10,BBC2 England,3052
I-1028556_1,12,BBC1 Midlands East,2872
I-1028556_1,12,BBC2 England,59
I-1028638_1,1,BBC1 Midlands East,13669
I-1028638_1,1,BBC2 England,4188
I-1028638_1,1,BBC4 TV - TV,2818
I-1028638_1,2,BBC1 Midlands East,178
I-1028638_1,3,BBC1 Midlands East,717
I-1028638_1,4,BBC1 Midlands East,5330
I-1028638_1,5,BBC1 Midlands East,237
I-1028638_1,5,BBC2 England,475
I-1028638_1,6,BBC1 Midlands East,2633
I-1028638_1,6,BBC2 England,652
I-1028638_1,7,BBC1 Midlands East,1796
I-1028638_1,7,BBC2 England,2818
I-1028638_1,8,BBC1 Midlands East,3711
I-1028638_1,8,BBC2 England,179
I-1028638_1,9,BBC1 Midlands East,416
I-1028638_1,9,BBC2 England,118
I-1028638_1,9,BBC4 TV - TV,3538
I-1028638_1,10,BBC1 Midlands East,836
I-1028638_1,11,BBC1 Midlands East,4370
I-1028638_1,12,BBC1 Midlands East,416
I-1028810_1,1,BBC2 England,896
I-1028810_1,2,BBC1 London,59
I-1028810_1,2,BBC2 England,595
I-1028810_1,3,BBC1 London,2337
I-1028810_1,4,BBC1 London,1433
I-1028810_1,4,BBC2 England,118
I-1028810_1,5,BBC1 London,3293
I-1028810_1,5,BBC2 England,356
I-1028810_1,7,BBC1 London,2920
I-1028810_1,7,BBC2 England,2687
I-1028810_1,8,BBC London 94.9FM,1679
I-1028810_1,8,BBC1 London,177
I-1028810_1,8,BBC2 England,177
I-1028810_1,9,BBC News - TV,419
I-1028810_1,9,BBC1 London,3585
I-1028810_1,9,BBC2 England,118
I-1028810_1,9,BBC4 TV - TV,179
I-1028810_1,12,BBC1 London,3941
I-1028810_1,12,BBC2 England,417
I-1028844_1,2,BBC1 North East and Cumbria,895
I-1028844_1,2,BBC2 England,1138
I-1028844_1,3,BBC1 North East and Cumbria,2392
I-1028844_1,5,BBC Tees,1378
I-1028844_1,5,BBC1 North East and Cumbria,715
I-1028844_1,5,BBC2 England,59
I-1028844_1,6,BBC1 North East and Cumbria,2574
I-1028844_1,6,BBC2 England,59
I-1028844_1,7,BBC1 North East and Cumbria,118
I-1028844_1,8,BBC1 North East and Cumbria,2035
I-1028844_1,9,BBC1 North East and Cumbria,2936
I-1028844_1,9,BBC2 England,1796
I-1028844_1,10,BBC1 North East and Cumbria,5273
I-1028844_1,11,BBC1 North East and Cumbria,2633
I-1028844_1,12,BBC1 North East and Cumbria,598
I-1028844_1,12,BBC2 England,1317
I-1028884_1,1,BBC1 Scotland,10608
I-1028884_1,1,BBC2 Scotland,3416
I-1028884_1,2,BBC1 Scotland,6595
I-1028884_1,2,BBC2 Scotland,2938
I-1028884_1,2,BBC4 TV - TV,1378
I-1028884_1,4,BBC1 Scotland,356
I-1028884_1,4,BBC2 Scotland,297
I-1028884_1,5,BBC1 Scotland,3111
I-1028884_1,5,BBC2 Scotland,2515
I-1028884_1,6,BBC1 Scotland,1909
I-1028884_1,6,BBC2 Scotland,1433
I-1028884_1,7,BBC1 Scotland,10250
I-1028884_1,7,BBC2 Scotland,10188
I-1028884_1,8,BBC1 Scotland,777
I-1028884_1,8,BBC2 Scotland,595
I-1028884_1,9,BBC1 Scotland,3232
I-1028884_1,9,BBC2 Scotland,958
I-1028884_1,10,BBC1 Scotland,14982
I-1028884_1,10,BBC2 Scotland,1796
I-1028884_1,10,BBC4 TV - TV,178
I-1028914_1,1,BBC1 Yorkshire and Lincolnshire,17919
I-1028914_1,1,BBC2 England,2393
I-1028914_1,2,BBC1 Yorkshire and Lincolnshire,39437
I-1028914_1,2,BBC2 England,16534
I-1028914_1,3,BBC News - TV,1378
I-1028914_1,3,BBC1 Yorkshire and Lincolnshire,41124
I-1028914_1,3,BBC2 England,39336
I-1028914_1,4,BBC1 Yorkshire and Lincolnshire,42499
I-1028914_1,4,BBC2 England,8570
I-1028914_1,5,BBC1 Yorkshire and Lincolnshire,28275
I-1028914_1,5,BBC2 England,17378
I-1028914_1,6,BBC1 Yorkshire and Lincolnshire,33623
I-1028914_1,6,BBC2 England,22659
I-1028914_1,7,BBC1 Yorkshire and Lincolnshire,41298
I-1028914_1,7,BBC2 England,8922
I-1028914_1,8,BBC1 Yorkshire and Lincolnshire,42549
I-1028914_1,8,BBC2 England,23740
I-1028914_1,9,BBC News - TV,419
I-1028914_1,9,BBC1 Yorkshire and Lincolnshire,63614
I-1028914_1,9,BBC2 England,17149
I-1028914_1,11,BBC1 Yorkshire and Lincolnshire,36458
I-1028914_1,11,BBC2 England,14382
I-1028914_1,12,BBC1 Yorkshire and Lincolnshire,51091
I-1028914_1,12,BBC2 England,16541
I-1028982_1,1,BBC1 London,3478
I-1028982_1,1,CBeebies - TV,297
I-1028982_1,2,BBC1 London,178
I-1028982_1,2,CBeebies - TV,2095
I-1028982_1,3,BBC1 London,536
I-1028982_1,3,CBeebies - TV,1252
I-1028982_1,4,BBC1 London,1379
I-1028982_1,5,BBC News - TV,1377
I-1028982_1,5,BBC1 London,719
I-1028982_1,5,BBC2 England,658
I-1028982_1,5,CBeebies - TV,4374
I-1028982_1,6,BBC London 94.9FM,1979
I-1028982_1,6,BBC1 London,3957
I-1028982_1,6,CBBC - TV,599
I-1028982_1,6,CBeebies - TV,118
I-1028982_1,7,BBC Parliament - TV,59
I-1028982_1,7,BBC1 London,597
I-1028982_1,8,CBeebies - TV,2451
I-1028982_1,9,BBC London 94.9FM,1798
I-1028982_1,9,CBeebies - TV,299
I-1028982_1,10,BBC1 London,419
I-1028982_1,10,CBeebies - TV,297
I-1028982_1,11,BBC London 94.9FM,5335
I-1028982_1,11,BBC1 London,419
I-1028982_1,11,CBeebies - TV,5930
I-1028982_1,12,BBC London 94.9FM,2278
I-1028982_1,12,BBC1 London,958
I-1028982_1,12,CBeebies - TV,2217
I-1029049_1,5,BBC1 South East,3658
I-1029069_1,1,BBC1 Ulster,6950
I-1029069_1,1,BBC2 Northern Ireland,3778
I-1029069_1,2,BBC1 Ulster,4136
I-1029069_1,2,BBC2 Northern Ireland,178
I-1029069_1,3,BBC News - TV,1077
I-1029069_1,3,BBC2 Northern Ireland,5452
I-1029069_1,6,BBC2 Northern Ireland,9594
I-1029069_1,7,BBC2 Northern Ireland,59
I-1029069_1,9,BBC1 Ulster,7976
I-1029069_1,10,BBC1 Ulster,12057
I-1029069_1,12,BBC2 Northern Ireland,298
I-1029078_1,1,BBC1 Yorkshire and Lincolnshire,25776
I-1029078_1,1,BBC2 England,6113
I-1029078_1,1,BBC4 TV - TV,8099
I-1029078_1,2,BBC1 Yorkshire and Lincolnshire,24338
I-1029078_1,2,BBC2 England,658
I-1029078_1,3,BBC1 Yorkshire and Lincolnshire,30828
I-1029078_1,3,BBC2 England,177
I-1029078_1,3,BBC4 TV - TV,838
I-1029078_1,4,BBC1 Yorkshire and Lincolnshire,34723
I-1029078_1,4,BBC2 England,8396
I-1029078_1,5,BBC1 Yorkshire and Lincolnshire,51751
I-1029078_1,6,BBC1 Yorkshire and Lincolnshire,20385
I-1029078_1,6,BBC2 England,1072
I-1029078_1,7,BBC1 Yorkshire and Lincolnshire,33824
I-1029078_1,7,BBC2 England,118
I-1029078_1,8,BBC1 Yorkshire and Lincolnshire,26858
I-1029078_1,8,BBC2 England,2157
I-1029078_1,9,BBC1 Yorkshire and Lincolnshire,16542
I-1029078_1,9,BBC2 England,177
I-1029078_1,9,BBC4 TV - TV,178
I-1029078_1,10,BBC1 Yorkshire and Lincolnshire,21763
I-1029078_1,10,BBC2 England,6414
I-1029078_1,11,BBC1 Yorkshire and Lincolnshire,33521
I-1029078_1,11,BBC2 England,17993
I-1029078_1,11,CBeebies - TV,5158
I-1029078_1,12,BBC1 Yorkshire and Lincolnshire,19665
I-1029078_1,12,BBC2 England,1075
I-1029095_1,1,BBC News - TV,1798
I-1029095_1,1,BBC1 Yorkshire and Lincolnshire,23566
I-1029095_1,1,BBC2 England,834
I-1029095_1,1,CBeebies - TV,118
I-1029095_1,2,BBC1 Yorkshire and Lincolnshire,12702
I-1029095_1,2,BBC2 England,6828
I-1029095_1,2,CBeebies - TV,119
I-1029095_1,3,BBC1 Yorkshire and Lincolnshire,8752
I-1029095_1,3,BBC2 England,7969
I-1029095_1,4,BBC News - TV,3713
I-1029095_1,4,BBC1 Yorkshire and Lincolnshire,13850
I-1029095_1,4,CBeebies - TV,118
I-1029095_1,5,BBC News - TV,958
I-1029095_1,5,BBC1 Yorkshire and Lincolnshire,5275
I-1029095_1,5,BBC2 England,6286
I-1029095_1,6,BBC1 Yorkshire and Lincolnshire,7309
I-1029095_1,6,BBC2 England,359
I-1029095_1,7,BBC Alba - TV,59
I-1029095_1,7,BBC1 Yorkshire and Lincolnshire,1435
I-1029095_1,7,BBC2 England,118
I-1029095_1,8,BBC Alba - TV,59
I-1029095_1,8,BBC1 Yorkshire and Lincolnshire,5508
I-1029095_1,9,BBC1 Yorkshire and Lincolnshire,539
I-1029095_1,9,BBC2 England,419
I-1029095_1,10,BBC1 Yorkshire and Lincolnshire,3478
I-1029095_1,10,BBC2 England,536
I-1029095_1,11,BBC1 Yorkshire and Lincolnshire,8326
I-1029095_1,11,BBC2 England,59
I-1029095_1,12,BBC1 Yorkshire and Lincolnshire,1611
I-1029095_1,12,CBeebies - TV,118
I-1029166_1,1,BBC1 South,11092
I-1029166_1,1,BBC2 England,3717
I-1029166_1,1,BBC4 TV - TV,3659
I-1029166_1,2,BBC1 South,1196
I-1029166_1,3,BBC1 South,1798
I-1029166_1,4,BBC1 South,1259
I-1029166_1,4,BBC2 England,17570
I-1029166_1,5,BBC2 England,3778
I-1029166_1,6,BBC1 South,1439
I-1029166_1,6,BBC2 England,1795
I-1029166_1,7,BBC2 England,2095
I-1029166_1,7,BBC4 TV - TV,1679
I-1029166_1,8,BBC1 South,177
I-1029166_1,9,BBC1 South,13855
I-1029166_1,9,BBC2 England,5576
I-1029166_1,11,BBC4 TV - TV,1737
I-1029166_1,12,BBC1 South,5816
I-1029177_1,3,BBC1 Yorkshire and Lincolnshire,59
I-1029177_1,3,BBC2 England,238
I-1029177_1,3,CBBC - TV,7550
I-1029177_1,3,CBeebies - TV,3895
I-1029177_1,5,BBC News - TV,299
I-1029177_1,5,CBBC - TV,17918
I-1029177_1,5,CBeebies - TV,3657
I-1029177_1,7,BBC1 Yorkshire and Lincolnshire,539
I-1029177_1,7,BBC2 England,238
I-1029177_1,7,CBBC - TV,6351
I-1029177_1,7,CBeebies - TV,11513
I-1029181_1,3,BBC1 North West,58
I-1029181_1,6,BBC2 England,4139
I-1029181_1,6,BBC4 TV - TV,1919
I-1029181_1,12,BBC News - TV,2277
I-1029181_1,12,BBC Parliament - TV,298
I-1029188_1,1,BBC1 Wales,3113
I-1029188_1,2,BBC1 Wales,7421
I-1029188_1,3,BBC1 Wales,5685
I-1029188_1,5,BBC1 Wales,10537
I-1029188_1,5,BBC2 Wales,3478
I-1029188_1,6,BBC1 Wales,8376
I-1029188_1,6,BBC2 Wales,4251
I-1029188_1,7,BBC News - TV,418
I-1029188_1,7,BBC1 Wales,29075
I-1029188_1,7,BBC2 Wales,118
I-1029188_1,8,BBC1 Wales,26120
I-1029188_1,8,BBC2 Wales,2330
I-1029188_1,9,BBC1 Wales,15999
I-1029188_1,9,BBC2 Wales,6231
I-1029188_1,11,BBC1 Wales,1739
I-1029190_1,1,BBC Essex,1618
I-1029190_1,1,BBC News - TV,8142
I-1029190_1,1,BBC1 London,24820
I-1029190_1,1,BBC2 England,2032
I-1029190_1,1,BBC4 TV - TV,118
I-1029190_1,2,BBC News - TV,8024
I-1029190_1,2,BBC1 London,19545
I-1029190_1,2,BBC2 England,952
I-1029190_1,3,BBC Essex,1379
I-1029190_1,3,BBC News - TV,7602
I-1029190_1,3,BBC Parliament - TV,1257
I-1029190_1,3,BBC1 London,12704
I-1029190_1,3,BBC2 England,956
I-1029190_1,3,BBC4 TV - TV,298
I-1029190_1,4,BBC News - TV,9229
I-1029190_1,4,BBC1 London,15707
I-1029190_1,6,BBC News - TV,118
I-1029190_1,6,BBC1 London,59
I-1029190_1,8,BBC Essex,1618
I-1029190_1,8,BBC News - TV,11329
I-1029190_1,8,BBC1 London,26560
I-1029190_1,8,BBC2 England,1738
I-1029190_1,8,BBC4 TV - TV,3654
I-1029190_1,9,BBC News - TV,8747
I-1029190_1,9,BBC1 London,16306
I-1029190_1,10,BBC News - TV,5447
I-1029190_1,10,BBC1 London,13723
I-1029190_1,10,BBC2 England,2692
I-1029190_1,11,BBC News - TV,11507
I-1029190_1,11,BBC1 London,15524
I-1029190_1,11,BBC2 England,838
I-1029190_1,12,BBC News - TV,15703
I-1029190_1,12,BBC1 London,30830
I-1029190_1,12,BBC2 England,299
I-1029190_1,12,BBC4 TV - TV,358
I-1029193_1,1,BBC News - TV,18044
I-1029193_1,1,BBC1 Yorkshire and Lincolnshire,48979
I-1029193_1,1,BBC2 England,2151
I-1029193_1,2,BBC News - TV,10495
I-1029193_1,2,BBC1 Yorkshire and Lincolnshire,54803
I-1029193_1,2,BBC2 England,3473
I-1029193_1,3,BBC News - TV,6529
I-1029193_1,3,BBC1 Yorkshire and Lincolnshire,50244
I-1029193_1,3,BBC2 England,8923
I-1029193_1,4,BBC News - TV,2032
I-1029193_1,4,BBC1 Yorkshire and Lincolnshire,50958
I-1029193_1,4,BBC2 England,5689
I-1029193_1,5,BBC News - TV,7613
I-1029193_1,5,BBC1 Yorkshire and Lincolnshire,49235
I-1029193_1,5,BBC2 England,7480
I-1029193_1,6,BBC News - TV,4614
I-1029193_1,6,BBC1 Yorkshire and Lincolnshire,57251
I-1029193_1,6,BBC2 England,10005
I-1029193_1,7,BBC News - TV,7251
I-1029193_1,7,BBC1 Yorkshire and Lincolnshire,57807
I-1029193_1,7,BBC2 England,6050
I-1029193_1,8,BBC News - TV,5513
I-1029193_1,8,BBC1 Yorkshire and Lincolnshire,46661
I-1029193_1,8,BBC2 England,13659
I-1029193_1,9,BBC News - TV,1678
I-1029193_1,9,BBC1 Yorkshire and Lincolnshire,34407
I-1029193_1,9,BBC2 England,25222
I-1029193_1,9,BBC4 TV - TV,1379
I-1029193_1,10,BBC News - TV,2576
I-1029193_1,10,BBC1 Yorkshire and Lincolnshire,54863
I-1029193_1,10,BBC2 England,6409
I-1029193_1,10,BBC4 TV - TV,775
I-1029193_1,11,BBC News - TV,3293
I-1029193_1,11,BBC Parliament - TV,838
I-1029193_1,11,BBC1 Yorkshire and Lincolnshire,50482
I-1029193_1,11,BBC2 England,15879
I-1029193_1,12,BBC News - TV,3176
I-1029193_1,12,BBC1 Yorkshire and Lincolnshire,49953
I-1029193_1,12,BBC2 England,13964
I-1029203_1,1,BBC News - TV,118
I-1029203_1,1,BBC1 Wales,36133
I-1029203_1,1,BBC2 Wales,4850
I-1029203_1,2,BBC1 Wales,24437
I-1029203_1,2,BBC2 Wales,14498
I-1029203_1,3,BBC1 Wales,24563
I-1029203_1,3,BBC2 Wales,8611
I-1029203_1,4,BBC1 Wales,25814
I-1029203_1,4,BBC2 Wales,6757
I-1029203_1,5,BBC1 Wales,21808
I-1029203_1,5,BBC2 Wales,9763
I-1029203_1,6,BBC1 Wales,15510
I-1029203_1,6,BBC2 Wales,3295
I-1029203_1,7,BBC Parliament - TV,59
I-1029203_1,7,BBC1 Wales,11327
I-1029203_1,7,BBC2 Wales,6523
I-1029203_1,8,BBC News - TV,2037
I-1029203_1,8,BBC1 Wales,6523
I-1029203_1,8,BBC2 Wales,3526
I-1029203_1,8,BBC4 TV - TV,2218
I-1029203_1,9,BBC1 Wales,20013
I-1029203_1,9,BBC2 Wales,29186
I-1029203_1,10,BBC1 Wales,25062
I-1029203_1,10,BBC2 Wales,2397
I-1029203_1,11,BBC News - TV,2872
I-1029203_1,11,BBC1 Wales,10376
I-1029203_1,11,BBC2 Wales,1555
I-1029203_1,12,BBC1 Wales,24572
I-1029203_1,12,BBC2 Wales,8203
I-1029206_1,3,BBC1 South,8034
I-1029206_1,3,BBC2 England,356
I-1029206_1,3,CBeebies - TV,6232
I-1029206_1,5,BBC1 South,3112
I-1029206_1,5,BBC2 England,1793
I-1029206_1,5,CBeebies - TV,10782
I-1029206_1,7,BBC1 South,22118
I-1029206_1,7,BBC2 England,716
I-1029206_1,7,CBeebies - TV,12872
I-1029206_1,8,BBC1 South,15833
I-1029206_1,8,BBC2 England,3598
I-1029206_1,8,CBeebies - TV,14016
I-1029206_1,9,BBC1 South,4557
I-1029206_1,9,BBC2 England,478
I-1029206_1,9,CBeebies - TV,4611
I-1029206_1,10,BBC1 South,9051
I-1029206_1,10,CBBC - TV,418
I-1029206_1,10,CBeebies - TV,11802
I-1029368_1,1,BBC1 Midlands West,2577
I-1029376_1,1,BBC1 South East,25429
I-1029376_1,2,BBC1 South East,29747
I-1029376_1,2,BBC2 England,4550
I-1029376_1,3,BBC Surrey,2818
I-1029376_1,3,BBC1 South East,13133
I-1029376_1,3,BBC2 England,1316
I-1029376_1,4,BBC1 South East,5277
I-1029376_1,5,BBC Surrey,1439
I-1029376_1,5,BBC1 South East,18883
I-1029376_1,6,BBC Surrey,1439
I-1029376_1,6,BBC1 South East,17987
I-1029376_1,6,BBC2 England,3353
I-1029376_1,7,BBC Surrey,1439
I-1029376_1,7,BBC1 South East,24349
I-1029376_1,8,BBC1 South East,27404
I-1029376_1,8,BBC2 England,4971
I-1029376_1,8,BBC4 TV - TV,1259
I-1029376_1,9,BBC1 South East,17204
I-1029376_1,9,BBC2 England,1379
I-1029376_1,10,BBC Surrey,1439
I-1029376_1,10,BBC1 South East,7011
I-1029376_1,11,BBC1 South East,28668
I-1029376_1,11,BBC2 England,3419
I-1029376_1,12,BBC Surrey,1439
I-1029376_1,12,BBC1 South East,12397
I-1029376_1,12,BBC2 England,5875
I-1029378_1,1,BBC1 South East,7662
I-1029378_1,1,BBC2 England,9823
I-1029378_1,1,BBC4 TV - TV,178
I-1029378_1,6,BBC1 South East,596
I-1029378_1,6,BBC2 England,5209
I-1029378_1,6,BBC4 TV - TV,3419
I-1029378_1,7,BBC1 South East,2389
I-1029378_1,7,BBC2 England,6529
I-1029378_1,7,BBC4 TV - TV,537
I-1029378_1,10,BBC1 South East,3056
I-1029378_1,10,BBC2 England,3354
I-1029378_1,10,BBC4 TV - TV,777
I-1029378_1,11,BBC1 South East,6102
I-1029378_1,11,BBC2 England,1557
I-1029378_1,12,BBC1 South East,598
I-1029378_1,12,BBC2 England,118
I-1029378_1,12,BBC4 TV - TV,659
I-1029390_1,1,BBC1 South,16122
I-1029390_1,1,BBC2 England,7318
I-1029390_1,2,BBC1 South,23681
I-1029390_1,3,BBC1 South,61819
I-1029390_1,3,BBC2 England,1138
I-1029390_1,4,BBC1 South,43711
I-1029390_1,5,BBC1 South,29487
I-1029390_1,5,BBC2 England,2397
I-1029390_1,5,BBC4 TV - TV,659
I-1029390_1,6,BBC1 South,43465
I-1029390_1,7,BBC News - TV,4855
I-1029390_1,7,BBC1 South,24210
I-1029390_1,7,BBC2 England,959
I-1029390_1,8,BBC1 South,7671
I-1029390_1,8,BBC2 England,719
I-1029390_1,8,BBC4 TV - TV,118
I-1029390_1,9,BBC1 South,32611
I-1029390_1,9,BBC2 England,2579
I-1029390_1,10,BBC1 South,20858
I-1029390_1,10,BBC2 England,358
I-1029390_1,11,BBC1 South,29443
I-1029390_1,12,BBC1 South,20859
I-1029404_1,1,BBC1 South,298
I-1029404_1,5,BBC News - TV,177
I-1029404_1,5,BBC2 England,118
I-1029404_1,7,BBC1 South,298
I-1029404_1,11,BBC1 South,1738
I-1029404_1,12,BBC1 South,177
I-1029515_1,1,BBC1 South East,7723
I-1029515_1,1,BBC2 England,1134
I-1029515_1,2,BBC1 South East,8569
I-1029515_1,3,BBC News - TV,3116
I-1029515_1,3,BBC1 South East,9285
I-1029515_1,4,BBC Parliament - TV,3299
I-1029515_1,4,BBC1 South East,12225
I-1029515_1,5,BBC Parliament - TV,118
I-1029515_1,5,BBC1 South East,7607
I-1029515_1,6,BBC1 South East,11929
I-1029515_1,7,BBC1 South East,11506
I-1029515_1,8,BBC News - TV,118
I-1029515_1,8,BBC1 South East,8982
I-1029515_1,9,BBC1 South East,4676
I-1029515_1,9,BBC2 England,177
I-1029515_1,11,BBC1 South East,3716
I-1029580_1,1,BBC1 Yorkshire and Lincolnshire,29850
I-1029580_1,1,BBC2 England,715
I-1029580_1,1,BBC4 TV - TV,5512
I-1029580_1,2,BBC1 Yorkshire and Lincolnshire,19947
I-1029580_1,2,BBC2 England,59
I-1029580_1,3,BBC1 Yorkshire and Lincolnshire,28980
